,TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,MVMN_NM,VISIT_MM
648,a_a003658,A03,a003658,자가용,10
649,a_a002344,A03,a002344,자가용,10
650,a_a014920,A03,a014920,자가용,10
651,a_a002373,A01,a002373,대중교통 등,10
652,a_a002895,A01,a002895,대중교통 등,09
653,a_a004310,A01,a004310,,09
654,a_a002196,A02,a002196,대중교통 등,09
655,a_a006018,A03,a006018,,10
656,a_a014657,A02,a014657,대중교통 등,11
657,a_a002121,A01,a002121,대중교통 등,09
658,a_a002417,A03,a002417,자가용,09
659,a_a003390,A03,a003390,자가용,10
660,a_a004211,A01,a004211,자가용,09
661,a_a001508,A03,a001508,대중교통 등,09
662,a_a002567,A03,a002567,자가용,09
663,a_a010138,A01,a010138,대중교통 등,10
664,a_a003006,A01,a003006,대중교통 등,09
665,a_a003778,A03,a003778,대중교통 등,10
666,a_a001957,A03,a001957,자가용,09
667,a_a017684,A03,a017684,,11
668,a_a014724,A01,a014724,대중교통 등,10
669,a_a001753,A01,a001753,대중교통 등,09
670,a_a006822,A03,a006822,자가용,10
671,a_a006748,A01,a006748,대중교통 등,10
672,a_a000174,A03,a000174,자가용,08
673,a_a017997,A03,a017997,,11
674,a_a007272,A03,a007272,,10
675,a_a006685,A02,a006685,자가용,10
676,a_a007102,A01,a007102,대중교통 등,10
677,a_a017850,A03,a017850,,11
678,a_a000565,A01,a000565,대중교통 등,08
679,a_a002760,A03,a002760,자가용,09
680,a_a003825,A03,a003825,자가용,10
681,a_a003073,A03,a003073,자가용,09
682,a_a006290,A03,a006290,,10
683,a_a003784,A03,a003784,대중교통 등,10
684,a_a002211,A03,a002211,자가용,09
685,a_a017945,A03,a017945,,11
686,a_a003576,A01,a003576,대중교통 등,10
687,a_a013696,A03,a013696,자가용,10
688,a_a004862,A01,a004862,자가용,10
689,a_a006778,A03,a006778,자가용,10
690,a_a005424,A03,a005424,자가용,10
691,a_a000509,A03,a000509,대중교통 등,08
692,a_a002727,A03,a002727,자가용,09
693,a_a005287,A03,a005287,자가용,10
694,a_a000215,A02,a000215,자가용,08
695,a_a001895,A03,a001895,대중교통 등,09
696,a_a018189,A03,a018189,,11
697,a_a001802,A01,a001802,자가용,09
698,a_a012494,A01,a012494,자가용,10
699,a_a004982,A01,a004982,대중교통 등,10
700,a_a003297,A01,a003297,대중교통 등,09
701,a_a018070,A03,a018070,,11
702,a_a010192,A02,a010192,대중교통 등,10
703,a_a007599,A03,a007599,,10
704,a_a003181,A01,a003181,대중교통 등,10
705,a_a000795,A01,a000795,대중교통 등,08
706,a_a008211,A01,a008211,대중교통 등,10
707,a_a001090,A01,a001090,대중교통 등,08
708,a_a006938,A03,a006938,자가용,10
709,a_a012337,A02,a012337,자가용,10
710,a_a000058,A01,a000058,대중교통 등,08
711,a_a002835,A03,a002835,자가용,09
712,a_a005698,A03,a005698,자가용,10
713,a_a002493,A01,a002493,대중교통 등,09
714,a_a004937,A03,a004937,자가용,10
715,a_a001380,A03,a001380,대중교통 등,09
716,a_a009924,A01,a009924,대중교통 등,10
717,a_a006820,A01,a006820,대중교통 등,10
718,a_a000373,A03,a000373,자가용,09
719,a_a007013,A03,a007013,자가용,10
720,a_a000593,A02,a000593,대중교통 등,08
721,a_a005606,A03,a005606,,10
722,a_a007595,A01,a007595,,10
723,a_a006444,A01,a006444,대중교통 등,10
724,a_a003257,A01,a003257,대중교통 등,09
725,a_a007316,A01,a007316,,10
726,a_a010431,A01,a010431,대중교통 등,10
727,a_a006375,A03,a006375,자가용,10
728,a_a000266,A03,a000266,자가용,08
729,a_a001709,A03,a001709,자가용,09
730,a_a007919,A01,a007919,,10
731,a_a005568,A01,a005568,자가용,10
732,a_a002880,A03,a002880,자가용,10
733,a_a005232,A03,a005232,자가용,10
734,a_a007157,A03,a007157,자가용,10
735,a_a000012,A03,a000012,대중교통 등,08
736,a_a017704,A02,a017704,,11
737,a_a003626,A03,a003626,자가용,10
738,a_a009956,A01,a009956,대중교통 등,10
739,a_a003077,A03,a003077,대중교통 등,10
740,a_a002824,A03,a002824,자가용,10
741,a_a014008,A03,a014008,자가용,10
742,a_a001368,A01,a001368,대중교통 등,09
743,a_a001881,A01,a001881,대중교통 등,09
744,a_a007332,A03,a007332,,10
745,a_a012183,A03,a012183,자가용,11
746,a_a005001,A03,a005001,자가용,10
747,a_a003132,A01,a003132,대중교통 등,09
748,a_a012133,A03,a012133,대중교통 등,10
749,a_a005409,A01,a005409,자가용,10
750,a_a004507,A03,a004507,대중교통 등,10
751,a_a002853,A03,a002853,자가용,09
752,a_a000074,A01,a000074,대중교통 등,08
753,a_a005709,A03,a005709,자가용,10
754,a_a006772,A03,a006772,자가용,10
755,a_a000111,A01,a000111,대중교통 등,08
756,a_a008108,A03,a008108,자가용,10
757,a_a007969,A01,a007969,,10
758,a_a007890,A03,a007890,자가용,10
759,a_a002491,A03,a002491,자가용,09
760,a_a004603,A03,a004603,자가용,10
761,a_a006028,A03,a006028,,10
762,a_a003093,A03,a003093,자가용,09
763,a_a013734,A01,a013734,대중교통 등,10
764,a_a015272,A01,a015272,대중교통 등,10
765,a_a004106,A03,a004106,자가용,10
766,a_a005303,A03,a005303,대중교통 등,10
767,a_a006660,A01,a006660,대중교통 등,10
768,a_a014858,A01,a014858,대중교통 등,11
769,a_a002115,A01,a002115,대중교통 등,09
770,a_a012192,A02,a012192,대중교통 등,10
771,a_a002414,A03,a002414,자가용,10
772,a_a006066,A01,a006066,대중교통 등,10
773,a_a007702,A03,a007702,대중교통 등,10
774,a_a001837,A03,a001837,자가용,09
775,a_a006718,A03,a006718,자가용,10
776,a_a000744,A03,a000744,자가용,09
777,a_a004076,A03,a004076,대중교통 등,10
778,a_a006542,A03,a006542,,10
779,a_a002908,A03,a002908,대중교통 등,09
780,a_a001168,A03,a001168,자가용,08
781,a_a002526,A03,a002526,자가용,10
782,a_a002153,A03,a002153,대중교통 등,09
783,a_a007349,A03,a007349,,10
784,a_a007641,A03,a007641,,10
785,a_a010570,A03,a010570,자가용,10
786,a_a015329,A02,a015329,대중교통 등,10
787,a_a005795,A03,a005795,대중교통 등,10
788,a_a005639,A03,a005639,,10
789,a_a007578,A01,a007578,대중교통 등,10
790,a_a006818,A03,a006818,자가용,10
791,a_a015771,A03,a015771,자가용,11
792,a_a009690,A01,a009690,대중교통 등,10
793,a_a000207,A03,a000207,자가용,09
794,a_a000670,A03,a000670,자가용,08
795,a_a005360,A03,a005360,자가용,10
796,a_a017962,A03,a017962,,11
797,a_a001208,A01,a001208,자가용,09
798,a_a000028,A03,a000028,자가용,08
799,a_a010226,A03,a010226,자가용,10
800,a_a013738,A03,a013738,대중교통 등,10
801,a_a005147,A02,a005147,,10
802,a_a000180,A03,a000180,자가용,08
803,a_a006963,A01,a006963,자가용,10
804,a_a008146,A03,a008146,자가용,10
805,a_a006411,A01,a006411,대중교통 등,10
806,a_a011737,A03,a011737,자가용,10
807,a_a002458,A01,a002458,자가용,09
808,a_a001514,A03,a001514,자가용,08
809,a_a000147,A01,a000147,대중교통 등,08
810,a_a003185,A03,a003185,대중교통 등,10
811,a_a003192,A01,a003192,대중교통 등,10
812,a_a002638,A03,a002638,자가용,09
813,a_a006581,A01,a006581,대중교통 등,10
814,a_a017935,A03,a017935,,11
815,a_a013762,A03,a013762,대중교통 등,11
816,a_a017665,A03,a017665,,11
817,a_a007373,A03,a007373,,10
818,a_a007179,A02,a007179,자가용,10
819,a_a018206,A03,a018206,,11
820,a_a002985,A01,a002985,대중교통 등,09
821,a_a014921,A03,a014921,대중교통 등,11
822,a_a006659,A01,a006659,대중교통 등,10
823,a_a000796,A01,a000796,대중교통 등,08
824,a_a002966,A03,a002966,대중교통 등,09
825,a_a010085,A03,a010085,자가용,10
826,a_a003033,A03,a003033,자가용,09
827,a_a017260,A03,a017260,대중교통 등,11
828,a_a005961,A02,a005961,자가용,10
829,a_a004150,A03,a004150,대중교통 등,10
830,a_a007209,A03,a007209,,10
831,a_a002398,A02,a002398,대중교통 등,09
832,a_a000336,A01,a000336,자가용,08
833,a_a004301,A01,a004301,,10
834,a_a007221,A03,a007221,,10
835,a_a015734,A01,a015734,대중교통 등,10
836,a_a017965,A03,a017965,,11
837,a_a006613,A03,a006613,자가용,10
838,a_a004896,A01,a004896,대중교통 등,10
839,a_a002400,A03,a002400,자가용,09
840,a_a002388,A03,a002388,대중교통 등,09
841,a_a018131,A03,a018131,,11
842,a_a003762,A03,a003762,자가용,10
843,a_a007337,A01,a007337,,10
844,a_a007042,A02,a007042,자가용,10
845,a_a006213,A01,a006213,대중교통 등,10
846,a_a007304,A01,a007304,,10
847,a_a014770,A02,a014770,대중교통 등,10
848,a_a002138,A03,a002138,자가용,09
849,a_a003490,A03,a003490,자가용,10
850,a_a014096,A01,a014096,대중교통 등,11
851,a_a006628,A01,a006628,대중교통 등,10
852,a_a008715,A01,a008715,자가용,10
853,a_a011104,A03,a011104,자가용,10
854,a_a006336,A03,a006336,대중교통 등,10
855,a_a006468,A02,a006468,자가용,10
856,a_a009543,A03,a009543,자가용,10
857,a_a008048,A03,a008048,,11
858,a_a006551,A03,a006551,,10
859,a_a003557,A03,a003557,자가용,09
860,a_a002025,A03,a002025,자가용,09
861,d_d004427,A03,d004427,자가용,10
862,a_a006798,A01,a006798,대중교통 등,10
863,a_a004963,A02,a004963,대중교통 등,10
864,a_a010954,A01,a010954,자가용,10
865,a_a000322,A03,a000322,대중교통 등,08
866,a_a017705,A01,a017705,,11
867,a_a010387,A03,a010387,,10
868,a_a000440,A03,a000440,자가용,08
869,a_a000309,A03,a000309,자가용,08
870,a_a003441,A03,a003441,자가용,10
871,a_a007593,A01,a007593,,10
872,a_a006351,A03,a006351,자가용,10
873,a_a014022,A01,a014022,자가용,10
874,a_a002367,A03,a002367,대중교통 등,10
875,a_a000112,A01,a000112,자가용,08
876,a_a010574,A01,a010574,자가용,10
877,a_a001281,A03,a001281,자가용,09
878,a_a001366,A03,a001366,대중교통 등,08
879,a_a017869,A03,a017869,,11
880,a_a012514,A03,a012514,자가용,10
881,a_a004075,A03,a004075,대중교통 등,10
882,a_a002201,A03,a002201,자가용,09
883,a_a004198,A01,a004198,대중교통 등,10
884,a_a000990,A01,a000990,대중교통 등,08
885,a_a001591,A03,a001591,대중교통 등,09
886,a_a000130,A03,a000130,자가용,08
887,a_a002260,A01,a002260,대중교통 등,09
888,a_a001729,A03,a001729,대중교통 등,09
889,a_a004296,A02,a004296,,10
890,a_a007185,A03,a007185,자가용,10
891,a_a007865,A02,a007865,자가용,10
892,a_a004335,A01,a004335,,10
893,a_a006889,A02,a006889,대중교통 등,10
894,a_a000177,A03,a000177,자가용,08
895,a_a013688,A01,a013688,자가용,10
896,a_a008092,A03,a008092,자가용,10
897,b_b002933,A03,b002933,자가용,08
898,a_a017657,A03,a017657,,11
899,a_a017513,A01,a017513,,11
900,a_a000134,A01,a000134,대중교통 등,08
901,c_c005193,A01,c005193,대중교통 등,10
902,a_a017941,A01,a017941,,11
903,a_a006814,A03,a006814,,10
904,a_a003525,A01,a003525,자가용,10
905,a_a000471,A01,a000471,대중교통 등,09
906,a_a001976,A03,a001976,대중교통 등,09
907,a_a005137,A03,a005137,,10
908,a_a007382,A03,a007382,,10
909,a_a011575,A01,a011575,대중교통 등,10
910,a_a005633,A01,a005633,,10
911,a_a004089,A03,a004089,대중교통 등,10
912,a_a008121,A01,a008121,자가용,10
913,a_a012193,A01,a012193,자가용,10
914,a_a009685,A01,a009685,대중교통 등,11
915,a_a002558,A01,a002558,자가용,09
916,a_a002699,A03,a002699,자가용,09
917,a_a003160,A03,a003160,자가용,09
918,a_a009646,A02,a009646,대중교통 등,10
919,a_a002324,A03,a002324,대중교통 등,09
920,a_a007559,A03,a007559,자가용,11
921,a_a007584,A01,a007584,,10
922,a_a006114,A01,a006114,대중교통 등,10
923,a_a002246,A01,a002246,대중교통 등,09
924,a_a007473,A03,a007473,자가용,10
925,a_a001057,A03,a001057,자가용,08
926,a_a011577,A03,a011577,자가용,10
927,a_a000293,A03,a000293,자가용,08
928,a_a004146,A01,a004146,대중교통 등,10
929,a_a006435,A03,a006435,자가용,10
930,a_a002040,A03,a002040,대중교통 등,09
931,a_a004291,A01,a004291,,10
932,a_a003693,A01,a003693,대중교통 등,10
933,a_a008491,A03,a008491,대중교통 등,10
934,a_a017653,A03,a017653,,11
935,a_a003636,A03,a003636,대중교통 등,09
936,a_a002984,A03,a002984,대중교통 등,09
937,a_a011446,A01,a011446,자가용,10
938,a_a017916,A01,a017916,,11
939,a_a014228,A01,a014228,대중교통 등,10
940,a_a000268,A03,a000268,자가용,08
941,a_a007959,A03,a007959,,10
942,a_a002941,A03,a002941,자가용,09
943,a_a002128,A02,a002128,자가용,09
944,a_a007204,A03,a007204,,10
945,a_a002162,A03,a002162,대중교통 등,09
946,a_a000448,A01,a000448,대중교통 등,08
947,a_a000736,A03,a000736,자가용,08
948,a_a005214,A03,a005214,자가용,10
949,c_c003316,A03,c003316,대중교통 등,10
950,a_a004246,A03,a004246,자가용,10
951,a_a001351,A03,a001351,자가용,08
952,a_a004990,A03,a004990,자가용,10
953,a_a005777,A03,a005777,자가용,10
954,a_a001513,A01,a001513,자가용,08
955,a_a018149,A03,a018149,,11
956,a_a005703,A03,a005703,자가용,10
957,a_a003014,A03,a003014,자가용,09
958,a_a002819,A03,a002819,자가용,09
959,a_a004527,A03,a004527,대중교통 등,10
960,a_a002331,A03,a002331,자가용,09
961,a_a003380,A03,a003380,자가용,10
962,a_a002864,A03,a002864,대중교통 등,09
963,d_d000959,A03,d000959,자가용,09
964,a_a009501,A01,a009501,대중교통 등,10
965,a_a003659,A01,a003659,자가용,10
966,a_a002892,A03,a002892,대중교통 등,09
967,a_a000851,A01,a000851,자가용,08
968,a_a000383,A03,a000383,자가용,08
969,a_a004265,A03,a004265,,10
970,a_a002752,A01,a002752,대중교통 등,10
971,a_a000740,A01,a000740,대중교통 등,08
972,a_a010249,A03,a010249,자가용,10
973,c_c005060,A03,c005060,,10
974,a_a000201,A01,a000201,대중교통 등,08
975,a_a001649,A01,a001649,자가용,09
976,a_a002108,A03,a002108,대중교통 등,09
977,a_a018158,A01,a018158,,11
978,a_a004726,A03,a004726,자가용,10
979,a_a000279,A03,a000279,자가용,09
980,a_a003317,A01,a003317,대중교통 등,10
981,a_a001750,A01,a001750,자가용,09
982,a_a017841,A03,a017841,,11
983,a_a004711,A03,a004711,대중교통 등,10
984,a_a002157,A02,a002157,대중교통 등,09
985,a_a015323,A03,a015323,대중교통 등,11
986,a_a006487,A03,a006487,대중교통 등,10
987,a_a007770,A03,a007770,자가용,11
988,a_a010558,A03,a010558,자가용,10
989,a_a010288,A01,a010288,자가용,10
990,a_a009428,A01,a009428,대중교통 등,10
991,a_a003394,A03,a003394,자가용,09
992,a_a006809,A01,a006809,,10
993,a_a006434,A03,a006434,자가용,10
994,a_a007344,A03,a007344,,10
995,a_a004318,A03,a004318,,10
996,a_a000574,A03,a000574,대중교통 등,08
997,a_a002070,A03,a002070,자가용,09
998,a_a006293,A03,a006293,,10
999,a_a017876,A03,a017876,,11
1000,a_a007652,A03,a007652,,10
1001,a_a011069,A01,a011069,대중교통 등,10
1002,a_a006821,A01,a006821,대중교통 등,11
1003,a_a017570,A01,a017570,,11
1004,a_a014234,A01,a014234,자가용,10
1005,a_a004821,A01,a004821,대중교통 등,10
1006,a_a000444,A01,a000444,대중교통 등,09
1007,a_a000150,A03,a000150,자가용,08
1008,a_a006022,A03,a006022,,10
1009,a_a004669,A02,a004669,,10
1010,a_a008050,A01,a008050,,10
1011,a_a000930,A03,a000930,자가용,08
1012,a_a000793,A01,a000793,대중교통 등,09
1013,a_a004321,A03,a004321,,10
1014,a_a006408,A03,a006408,자가용,10
1015,a_a007651,A03,a007651,,10
1016,a_a007774,A01,a007774,대중교통 등,10
1017,a_a001546,A03,a001546,자가용,09
1018,a_a002366,A03,a002366,자가용,09
1019,a_a000396,A01,a000396,대중교통 등,09
1020,a_a011777,A03,a011777,자가용,10
1021,a_a003921,A01,a003921,대중교통 등,10
1022,a_a004061,A01,a004061,자가용,10
1023,a_a000014,A03,a000014,자가용,08
1024,a_a017870,A01,a017870,,11
1025,a_a012504,A01,a012504,대중교통 등,11
1026,a_a003927,A02,a003927,대중교통 등,10
1027,a_a006574,A01,a006574,대중교통 등,10
1028,a_a006498,A01,a006498,대중교통 등,10
1029,a_a005924,A03,a005924,자가용,10
1030,a_a012042,A03,a012042,자가용,10
1031,a_a007035,A01,a007035,대중교통 등,10
1032,a_a017835,A03,a017835,,11
1033,a_a006438,A01,a006438,대중교통 등,10
1034,a_a005399,A01,a005399,자가용,10
1035,a_a001901,A03,a001901,대중교통 등,09
1036,a_a000657,A01,a000657,자가용,08
1037,a_a008084,A01,a008084,대중교통 등,10
1038,a_a008134,A03,a008134,자가용,10
1039,a_a011641,A03,a011641,대중교통 등,10
1040,a_a000082,A01,a000082,대중교통 등,08
1041,a_a006296,A03,a006296,,10
1042,a_a017855,A01,a017855,,11
1043,a_a006499,A03,a006499,대중교통 등,10
1044,a_a015683,A02,a015683,대중교통 등,11
1045,a_a009440,A01,a009440,대중교통 등,10
1046,a_a000338,A01,a000338,대중교통 등,08
1047,a_a005784,A02,a005784,자가용,10
1048,a_a006949,A03,a006949,자가용,10
1049,a_a006979,A03,a006979,대중교통 등,10
1050,a_a005608,A01,a005608,,10
1051,a_a003329,A03,a003329,자가용,10
1052,a_a007336,A03,a007336,,10
1053,a_a000351,A03,a000351,대중교통 등,08
1054,a_a007768,A03,a007768,대중교통 등,10
1055,a_a007829,A01,a007829,자가용,10
1056,a_a005546,A03,a005546,대중교통 등,10
1057,a_a008096,A03,a008096,자가용,10
1058,a_a005165,A03,a005165,,10
1059,a_a001105,A03,a001105,자가용,09
1060,a_a006472,A03,a006472,자가용,10
1061,a_a014139,A03,a014139,자가용,10
1062,a_a002691,A03,a002691,자가용,10
1063,a_a007325,A01,a007325,,10
1064,a_a004755,A03,a004755,자가용,10
1065,a_a002833,A03,a002833,대중교통 등,09
1066,a_a002279,A03,a002279,자가용,09
1067,a_a017874,A02,a017874,,11
1068,a_a002571,A01,a002571,자가용,10
1069,a_a004756,A01,a004756,대중교통 등,10
1070,a_a004976,A01,a004976,자가용,10
1071,a_a007268,A03,a007268,,10
1072,a_a000935,A01,a000935,대중교통 등,09
1073,a_a001371,A03,a001371,자가용,09
1074,a_a000296,A03,a000296,자가용,08
1075,a_a002826,A03,a002826,자가용,09
1076,a_a002978,A01,a002978,대중교통 등,09
1077,a_a003183,A03,a003183,자가용,09
1078,a_a007653,A03,a007653,,10
1079,a_a005320,A03,a005320,자가용,10
1080,a_a000951,A01,a000951,대중교통 등,08
1081,a_a004273,A03,a004273,,10
1082,a_a010985,A03,a010985,자가용,10
1083,a_a000314,A03,a000314,자가용,08
1084,a_a003543,A01,a003543,대중교통 등,10
1085,a_a000334,A03,a000334,자가용,08
1086,a_a000912,A03,a000912,자가용,08
1087,a_a005166,A03,a005166,,10
1088,a_a002902,A02,a002902,자가용,09
1089,a_a002055,A01,a002055,대중교통 등,09
1090,a_a013881,A01,a013881,대중교통 등,10
1091,a_a000122,A01,a000122,자가용,08
1092,a_a003919,A03,a003919,자가용,10
1093,a_a018218,A03,a018218,,11
1094,a_a000080,A01,a000080,대중교통 등,08
1095,a_a006027,A03,a006027,,10
1096,a_a007124,A03,a007124,자가용,10
1097,a_a001923,A03,a001923,대중교통 등,09
1098,a_a011423,A01,a011423,자가용,10
1099,a_a002301,A03,a002301,자가용,10
1100,a_a002018,A01,a002018,대중교통 등,09
1101,a_a005204,A02,a005204,,10
1102,a_a008166,A02,a008166,자가용,10
1103,a_a017976,A03,a017976,,11
1104,a_a017776,A03,a017776,,11
1105,a_a011392,A03,a011392,자가용,10
1106,a_a017931,A01,a017931,,11
1107,a_a003016,A01,a003016,대중교통 등,10
1108,a_a017818,A02,a017818,,11
1109,a_a006768,A03,a006768,자가용,10
1110,a_a001997,A01,a001997,대중교통 등,09
1111,a_a003812,A03,a003812,자가용,10
1112,a_a005654,A01,a005654,,10
1113,a_a004535,A01,a004535,대중교통 등,09
1114,a_a006716,A03,a006716,대중교통 등,10
1115,a_a018142,A01,a018142,,11
1116,a_a003336,A03,a003336,대중교통 등,10
1117,a_a000949,A01,a000949,대중교통 등,09
1118,a_a001712,A01,a001712,자가용,09
1119,a_a005678,A01,a005678,,10
1120,a_a000588,A01,a000588,대중교통 등,08
1121,a_a002602,A03,a002602,자가용,09
1122,a_a006479,A03,a006479,자가용,10
1123,a_a017819,A02,a017819,,11
1124,a_a002674,A03,a002674,자가용,10
1125,a_a004298,A03,a004298,,10
1126,a_a001871,A02,a001871,자가용,09
1127,c_c006073,A03,c006073,,10
1128,a_a002930,A03,a002930,자가용,10
1129,a_a006279,A01,a006279,자가용,10
1130,a_a004787,A01,a004787,자가용,10
1131,a_a006554,A03,a006554,자가용,10
1132,a_a010145,A03,a010145,대중교통 등,10
1133,a_a006412,A02,a006412,대중교통 등,10
1134,a_a002282,A01,a002282,자가용,10
1135,a_a009660,A02,a009660,자가용,10
1136,a_a005161,A03,a005161,,10
1137,a_a014377,A01,a014377,대중교통 등,10
1138,a_a002711,A03,a002711,자가용,09
1139,a_a005141,A03,a005141,,10
1140,a_a001103,A01,a001103,대중교통 등,08
1141,a_a005247,A03,a005247,자가용,10
1142,a_a006467,A03,a006467,자가용,10
1143,a_a017825,A03,a017825,,11
1144,a_a017837,A01,a017837,,11
1145,a_a005610,A01,a005610,,10
1146,a_a017827,A01,a017827,,11
1147,a_a006578,A03,a006578,자가용,10
1148,a_a002718,A02,a002718,대중교통 등,09
1149,a_a002053,A03,a002053,대중교통 등,09
1150,a_a002377,A03,a002377,자가용,09
1151,a_a005244,A01,a005244,자가용,10
1152,a_a009809,A01,a009809,자가용,10
1153,a_a007649,A03,a007649,,10
1154,a_a004639,A03,a004639,자가용,10
1155,a_a010222,A03,a010222,대중교통 등,10
1156,a_a004973,A03,a004973,대중교통 등,10
1157,a_a001983,A01,a001983,대중교통 등,09
1158,a_a005370,A03,a005370,자가용,10
1159,a_a003114,A03,a003114,대중교통 등,09
1160,a_a006815,A03,a006815,,10
1161,a_a001757,A03,a001757,자가용,09
1162,a_a005156,A03,a005156,,10
1163,a_a004727,A03,a004727,자가용,10
1164,a_a007965,A03,a007965,,10
1165,a_a002785,A01,a002785,대중교통 등,09
1166,a_a004987,A01,a004987,자가용,10
1167,a_a001945,A03,a001945,자가용,09
1168,a_a002024,A03,a002024,자가용,09
1169,a_a001353,A01,a001353,대중교통 등,08
1170,a_a004994,A01,a004994,자가용,09
1171,a_a001486,A01,a001486,대중교통 등,09
1172,a_a017692,A01,a017692,,11
1173,a_a011900,A03,a011900,자가용,11
1174,a_a015033,A03,a015033,자가용,10
1175,a_a005854,A03,a005854,자가용,10
1176,a_a006643,A02,a006643,자가용,10
1177,a_a004000,A03,a004000,자가용,10
1178,a_a014308,A03,a014308,자가용,10
1179,a_a006446,A01,a006446,대중교통 등,10
1180,a_a010159,A01,a010159,대중교통 등,10
1181,b_b006472,A03,b006472,,10
1182,a_a005989,A01,a005989,대중교통 등,10
1183,a_a017921,A03,a017921,,11
1184,a_a008124,A03,a008124,자가용,10
1185,a_a010385,A03,a010385,,10
1186,a_a018152,A01,a018152,,11
1187,a_a001600,A01,a001600,자가용,09
1188,a_a003837,A03,a003837,대중교통 등,10
1189,a_a008026,A03,a008026,,10
1190,a_a003188,A03,a003188,자가용,09
1191,a_a001605,A01,a001605,대중교통 등,09
1192,a_a018048,A03,a018048,,11
1193,a_a001431,A02,a001431,대중교통 등,08
1194,a_a003289,A03,a003289,자가용,10
1195,a_a001747,A01,a001747,자가용,09
1196,a_a002732,A03,a002732,자가용,09
1197,a_a017639,A03,a017639,,11
1198,a_a008556,A03,a008556,자가용,10
1199,a_a002814,A03,a002814,자가용,10
1200,a_a010070,A03,a010070,자가용,10
1201,a_a000852,A03,a000852,대중교통 등,09
1202,a_a002673,A03,a002673,자가용,10
1203,a_a005365,A03,a005365,대중교통 등,10
1204,a_a005750,A03,a005750,대중교통 등,10
1205,a_a000729,A01,a000729,대중교통 등,08
1206,a_a003323,A03,a003323,대중교통 등,10
1207,a_a007358,A01,a007358,,10
1208,a_a008658,A03,a008658,자가용,10
1209,a_a001515,A03,a001515,대중교통 등,08
1210,a_a018098,A03,a018098,,11
1211,a_a012502,A01,a012502,대중교통 등,10
1212,a_a003179,A01,a003179,대중교통 등,09
1213,b_b010290,A02,b010290,자가용,10
1214,b_b007694,A03,b007694,,10
1215,a_a017601,A01,a017601,,11
1216,a_a012495,A01,a012495,대중교통 등,10
1217,a_a002302,A02,a002302,대중교통 등,09
1218,a_a017964,A03,a017964,,11
1219,a_a005238,A03,a005238,자가용,10
1220,a_a003495,A03,a003495,자가용,10
1221,a_a005418,A01,a005418,대중교통 등,10
1222,a_a005648,A03,a005648,,10
1223,a_a001338,A03,a001338,자가용,09
1224,a_a001828,A01,a001828,대중교통 등,10
1225,a_a011223,A03,a011223,,10
1226,a_a005152,A03,a005152,,10
1227,a_a003980,A01,a003980,자가용,09
1228,a_a007585,A01,a007585,,10
1229,a_a000669,A01,a000669,대중교통 등,08
1230,c_c008840,A02,c008840,,10
1231,a_a002960,A03,a002960,자가용,09
1232,a_a005173,A03,a005173,,10
1233,a_a001732,A03,a001732,자가용,09
1234,a_a013587,A03,a013587,대중교통 등,10
1235,a_a002275,A03,a002275,대중교통 등,09
1236,a_a004309,A03,a004309,,09
1237,a_a004662,A03,a004662,자가용,09
1238,a_a000633,A02,a000633,자가용,09
1239,a_a005730,A03,a005730,자가용,10
1240,a_a009674,A03,a009674,자가용,10
1241,a_a011486,A03,a011486,대중교통 등,10
1242,a_a018235,A03,a018235,,11
1243,c_c006112,A03,c006112,,10
1244,a_a014100,A03,a014100,대중교통 등,10
1245,a_a008455,A03,a008455,자가용,10
1246,a_a000974,A02,a000974,대중교통 등,08
1247,a_a001741,A01,a001741,대중교통 등,09
1248,a_a000251,A03,a000251,자가용,08
1249,a_a011188,A02,a011188,자가용,10
1250,a_a003799,A03,a003799,자가용,10
1251,a_a006287,A03,a006287,,10
1252,a_a006384,A03,a006384,자가용,10
1253,a_a018201,A03,a018201,,11
1254,a_a002969,A01,a002969,대중교통 등,10
1255,a_a007921,A01,a007921,,10
1256,a_a004316,A03,a004316,,09
1257,a_a003489,A03,a003489,자가용,10
1258,a_a005222,A02,a005222,자가용,10
1259,a_a007821,A03,a007821,자가용,10
1260,a_a018122,A02,a018122,,11
1261,a_a006424,A01,a006424,대중교통 등,10
1262,a_a011120,A03,a011120,대중교통 등,10
1263,a_a014526,A03,a014526,자가용,10
1264,b_b002868,A03,b002868,자가용,09
1265,a_a007612,A01,a007612,,10
1266,a_a007938,A03,a007938,,10
1267,a_a018168,A03,a018168,,11
1268,a_a009812,A01,a009812,대중교통 등,10
1269,a_a004382,A01,a004382,대중교통 등,10
1270,a_a005167,A03,a005167,,10
1271,a_a009706,A03,a009706,대중교통 등,10
1272,a_a002369,A01,a002369,대중교통 등,09
1273,a_a004674,A01,a004674,,09
1274,a_a002590,A03,a002590,자가용,10
1275,a_a001728,A03,a001728,자가용,09
1276,a_a000094,A01,a000094,대중교통 등,08
1277,a_a013680,A03,a013680,자가용,10
1278,a_a002993,A01,a002993,자가용,10
1279,a_a000430,A03,a000430,자가용,08
1280,a_a003707,A03,a003707,자가용,10
1281,a_a017522,A03,a017522,,11
1282,a_a002447,A03,a002447,대중교통 등,09
1283,a_a002445,A03,a002445,대중교통 등,09
1284,a_a009619,A03,a009619,자가용,11
1285,a_a010489,A03,a010489,자가용,10
1286,a_a002166,A01,a002166,대중교통 등,09
