,VISIT_AREA_ID,TRAVEL_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,VISIT_ID
15637,2210030003,a_a006175,미사경정공원,경기 하남시 덕풍동 15,60.0,5,1.0,4.0,4.0,4.0,10,1228
15648,2211110003,a_a018022,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,4.0,4.0,5.0,11,3752
15649,2210210002,a_a010346,악쓰는하마코인노래방,서울 종로구 명륜4가 8-1,60.0,3,0.0,2.0,3.0,2.0,10,2143
15654,2210160004,a_a007328,케이스포돔 올림픽체조경기장,서울 송파구 방이동 88-2,60.0,5,0.0,4.0,3.0,3.0,10,3216
15655,2210280006,a_a013875,두물머리,경기 양평군 양서면 양수리,60.0,1,1.0,5.0,5.0,5.0,10,911
15657,2210170002,a_a008457,백범광장,서울 중구 회현동1가 100-115,180.0,1,0.0,5.0,5.0,5.0,10,1313
15658,2210290005,a_a009405,에그슬럿 여의도점,서울 영등포구 여의도동 22,30.0,4,0.0,4.0,4.0,4.0,10,2260
15660,2210160006,a_a007280,평화랜드,,60.0,6,1.0,5.0,5.0,4.0,10,3395
15666,2209180005,a_a002096,벽초지수목원 사진전시관,,30.0,3,0.0,4.0,3.0,4.0,09,1335
15668,2210010005,a_a004382,플라츠2,서울 성동구 성수동2가 272-41,30.0,4,0.0,3.0,3.0,3.0,10,3449
15669,2208250009,a_a000984,남대문시장,서울 중구 남창동 49-1,30.0,4,0.0,3.0,4.0,4.0,08,613
15670,2209030001,a_a001543,광명동굴,경기 광명시 가학동 34-1,150.0,1,1.0,4.0,4.0,5.0,09,393
15672,2208190007,a_a000632,식품명인체험홍보관,서울 종로구 재동 55,30.0,13,0.0,5.0,5.0,5.0,08,2005
15673,2210070004,a_a006434,제부도해안산책로,경기 화성시 서신면 제부리 4,30.0,7,0.0,4.0,4.0,4.0,10,2993
15675,2210090005,a_a006435,롯데프리미엄아울렛 파주점,경기 파주시 문발동 644,90.0,4,1.0,4.0,5.0,4.0,10,1070
15676,2210210001,a_a004008,노적봉공원,,90.0,1,0.0,5.0,5.0,5.0,10,691
15683,2210040005,a_a005674,이케아 고양점,경기 고양시 덕양구 도내동 1003,60.0,4,0.0,4.0,4.0,4.0,10,2766
15684,2210020003,a_a003008,롯데프리미엄아울렛 기흥점,경기 용인시 기흥구 고매동 286,60.0,4,0.0,5.0,3.0,3.0,10,1067
15687,2210220005,a_a008027,일상비일상의틈,서울 강남구 역삼동 815-5,30.0,13,1.0,3.0,2.0,2.0,10,2874
15688,2209020008,a_a001208,세운청계상가,서울 중구 산림동 207-1,30.0,4,1.0,5.0,5.0,5.0,09,1747
15695,2209240002,a_a002520,포천아트밸리,경기 포천시 신북면 기지리 282,60.0,6,0.0,4.0,2.0,3.0,09,3414
15701,2210160007,a_a007865,고래마켓,,30.0,4,0.0,1.0,5.0,5.0,10,296
15703,2210290006,a_a006985,경희대학교 국제캠퍼스,경기 용인시 기흥구 서천동 1,60.0,7,0.0,4.0,4.0,4.0,10,286
15704,2210010003,a_a004880,동구릉,경기 구리시 인창동 66,90.0,2,1.0,4.0,4.0,4.0,10,864
15706,2209290005,a_a003244,가회동성당,서울 종로구 가회동 30-3,30.0,2,0.0,4.0,3.0,4.0,09,160
15708,2210010005,a_a004762,일산호수공원,경기 고양시 일산동구 장항동 906,60.0,1,1.0,5.0,5.0,5.0,10,2871
15711,2210080003,a_a006723,봉녕사,경기 수원시 팔달구 우만동 248,90.0,2,0.0,3.0,3.0,3.0,10,1367
15714,2210080007,a_a006633,광화문광장,서울 종로구 세종로 1-68,60.0,2,1.0,5.0,5.0,5.0,10,415
15717,2210010002,a_a004541,롯데월드 어드벤처,서울 송파구 잠실동 40-1,630.0,6,1.0,4.0,4.0,4.0,10,1057
15720,2210230001,a_a007506,롯데월드타워,서울 송파구 신천동 29,30.0,13,1.0,3.0,3.0,3.0,10,1061
15722,2210010004,a_a002737,의정부부대찌개거리,경기 의정부시 의정부동 214-45,60.0,4,1.0,5.0,5.0,5.0,10,2667
15724,2210220001,a_a007668,할리데이비슨코리아 용인점,경기 용인시 기흥구 신갈동 379-1,60.0,5,1.0,4.0,4.0,4.0,10,3562
15729,2209080008,a_a001617,이마트 성남점,경기 성남시 수정구 태평동 7336,30.0,4,1.0,5.0,5.0,5.0,09,2697
15732,2209250003,a_a003068,쌈지길,서울 종로구 관훈동 38,120.0,3,1.0,4.0,3.0,3.0,09,2064
15733,2208210002,a_a000552,하이커그라운드,서울 중구 다동 10,120.0,13,0.0,3.0,3.0,3.0,08,3501
15739,2209240003,a_a001638,창경궁 대온실,서울 종로구 와룡동 2-1,60.0,1,0.0,5.0,5.0,5.0,09,3083
15740,2210130009,a_a007429,망원한강공원,서울 마포구 망원동 205-4,30.0,1,1.0,5.0,5.0,5.0,10,1120
15742,2210300006,a_a005693,창덕궁,서울 종로구 와룡동 2-71,30.0,1,0.0,4.0,4.0,4.0,10,3084
15744,2209240005,a_a001701,남산공원,서울 중구 예장동 산 5-6,90.0,7,1.0,5.0,5.0,5.0,09,627
15745,2210290002,a_a003703,화도진공원,,60.0,2,0.0,4.0,3.0,4.0,10,3730
15747,2210020003,a_a003980,DDP패션몰,서울 중구 신당동 251-7,90.0,3,0.0,5.0,5.0,5.0,10,50
15749,2208080003,a_a000028,이마트트레이더스 월계점 이마트월계점,서울특별시 노원구 월계동,60.0,4,0.0,4.0,4.0,4.0,08,2735
15759,2208280008,a_a001210,광화문광장 이순신 장군 동상,서울 종로구 세종로 1-68,30.0,4,1.0,5.0,5.0,5.0,08,417
15763,2209300003,a_a002711,쁘띠프랑스,경기 가평군 청평면 고성리 616-2,180.0,13,0.0,4.0,4.0,4.0,09,1467
15769,2210290002,a_a010404,석촌호수산책길,서울 송파구 송파동,60.0,7,0.0,5.0,5.0,5.0,10,1695
15777,2210020001,a_a002778,여의도공원 문화의마당,서울 영등포구 여의도동 17,210.0,3,1.0,5.0,4.0,4.0,10,2321
15778,2211130005,a_a017919,빈티지패션팩토리 광명점,경기 광명시 철산동 367,90.0,4,0.0,5.0,5.0,5.0,11,1460
15782,2210300003,a_a009680,한강공원삼패지구,경기 남양주시 삼패동,60.0,1,1.0,3.0,4.0,3.0,10,3511
15785,2210220005,a_a010296,화담숲,경기 광주시 도척면 도웅리 산 33,150.0,1,0.0,4.0,4.0,4.0,10,3726
15787,2210020005,a_a004277,올림픽공원 테니스경기장,서울 송파구 방이동 88-2,300.0,5,0.0,5.0,5.0,5.0,10,2477
15789,2210230005,a_a005537,스타필드 고양,경기 고양시 덕양구 동산동 370,120.0,4,0.0,5.0,5.0,5.0,10,1966
15798,2211130006,a_a017791,명동거리,서울 중구 명동2가,30.0,4,1.0,4.0,4.0,4.0,11,1148
15801,2210120002,a_a007346,황학동벼룩시장,,30.0,4,0.0,4.0,4.0,3.0,10,3775
15802,2208150002,a_a000081,서울풍물시장,서울 동대문구 신설동 109-5,60.0,4,0.0,5.0,5.0,5.0,08,1664
15803,2209170003,a_a002096,헤이리마을 영화박물관,,30.0,2,0.0,2.0,1.0,3.0,09,3619
15804,2209240002,a_a002989,가평잣고을시장,경기 가평군 가평읍 읍내리 405,30.0,4,0.0,1.0,5.0,5.0,09,154
15808,2210020004,a_a003796,오남저수지,경기 남양주시 오남읍 오남리 27,60.0,1,1.0,5.0,5.0,5.0,10,2409
15811,2211050005,a_a017256,콘텐츠박스,서울 종로구 동숭동 1-145,150.0,3,0.0,5.0,5.0,5.0,11,3239
15812,2210290002,b_b006925,강천섬유원지,경기 여주시 강천면 강천리,120.0,1,0.0,5.0,5.0,5.0,10,191
15816,2208220004,a_a000468,송도센트럴파크 웨스트보트하우스,인천 연수구 송도동 31,60.0,5,0.0,5.0,5.0,5.0,08,1823
15817,2210290006,a_a014100,다이소 평택역점,경기 평택시 평택동 51-2,30.0,4,0.0,4.0,4.0,4.0,10,739
15818,2210280003,a_a013687,낙원타코 롯데몰수원점,경기 수원시 권선구 서둔동 381,60.0,4,0.0,5.0,5.0,5.0,10,603
15821,2210290004,a_a007947,스타필드 하남,경기 하남시 신장동 45-5,120.0,4,1.0,4.0,4.0,4.0,10,1971
15826,2209080005,a_a002001,수원팔색길 화성성곽길,경기 수원시 장안구 연무동,60.0,7,0.0,5.0,5.0,5.0,09,1892
15827,2210010004,a_a004763,고모리저수지 둘레길,,30.0,7,0.0,5.0,4.0,4.0,10,301
15835,2210080004,a_a004458,곤지암리조트,경기 광주시 도척면 도웅리 533,150.0,13,0.0,2.0,1.0,1.0,10,337
15841,2210010002,a_a003844,화성 윤릉과 건릉,,90.0,2,0.0,4.0,4.0,4.0,10,3740
15842,2210280002,a_a011575,종묘,서울 종로구 훈정동 1-2,30.0,7,0.0,4.0,4.0,4.0,10,3015
15845,2210310004,a_a012192,센트럴파크,인천 연수구 옥련동 405-36,30.0,1,1.0,5.0,5.0,5.0,10,1765
15852,2209250006,a_a001808,롯데월드타워,서울 송파구 신천동 29,30.0,13,1.0,4.0,4.0,4.0,09,1061
15855,2208280006,a_a001447,롯데뮤지엄,서울 송파구 신천동 29,60.0,3,1.0,4.0,4.0,4.0,08,1013
15858,2209250002,a_a002258,국립현대미술관 서울관,서울 종로구 소격동 165-10,30.0,3,1.0,5.0,5.0,5.0,09,489
15861,2208190005,a_a000632,한식문화공간이음,서울 종로구 재동 54-5,30.0,13,0.0,5.0,5.0,5.0,08,3546
15862,2208260003,a_a001179,연천전곡리선사유적지,경기 연천군 전곡읍 전곡리 529,30.0,2,0.0,4.0,4.0,4.0,08,2367
15867,2208200004,a_a000898,현대백화점 압구정본점,서울 강남구 압구정동 429,120.0,4,1.0,5.0,5.0,5.0,08,3632
15874,2210220005,a_a003352,수원화성,경기 수원시 장안구 영화동 320-2,60.0,2,0.0,4.0,5.0,5.0,10,1894
15876,2210230005,a_a007638,다이소 광명하안점,경기 광명시 하안동 302-6,60.0,4,0.0,4.0,3.0,4.0,10,730
15880,2210010004,a_a003223,AK플라자수원점 AK갤러리,경기 수원시 팔달구 매산로1가 18,30.0,4,1.0,4.0,3.0,3.0,10,27
15882,2210080005,a_a003237,아리수나라,서울 광진구 능동 18,60.0,13,0.0,5.0,3.0,3.0,10,2089
15889,2209260003,a_a003397,망원시장,서울 마포구 망원동 403-6,30.0,4,1.0,4.0,4.0,3.0,09,1118
15890,2209030007,a_a001371,지수당,경기 광주시 남한산성면 산성리 124-1,30.0,2,1.0,4.0,4.0,4.0,09,3054
15891,2210020004,a_a003980,가자실내낚시카페 대학로점,서울 종로구 동숭동 1-87,90.0,13,0.0,5.0,5.0,5.0,10,136
15895,2210220004,a_a009594,이마트 평촌점,경기 안양시 동안구 관양동 1608,30.0,4,0.0,5.0,5.0,5.0,10,2718
15900,2210030001,a_a002636,롯데아울렛 서울역점,서울 중구 봉래동2가 122-11,90.0,4,0.0,4.0,3.0,4.0,10,1051
15902,2209250001,a_a001674,광장시장,서울 종로구 예지동 2-1,30.0,4,0.0,4.0,4.0,4.0,09,406
15903,2210030002,a_a002316,콘텐츠박스,서울 종로구 동숭동 1-145,120.0,3,0.0,5.0,5.0,5.0,10,3239
15904,2210010005,d_d002276,강하예술공원,경기 양평군 강하면 전수리 1038,30.0,1,0.0,4.0,3.0,3.0,10,194
15907,2210010003,a_a004973,국립민속박물관 파주,경기 파주시 탄현면 법흥리 1631-3,30.0,2,0.0,3.0,3.0,3.0,10,464
15910,2208070001,a_a000118,메나미죠죠,서울 구로구 구로동 3-25,90.0,4,0.0,5.0,4.0,4.0,08,1141
15911,2210290004,a_a009608,응봉산 팔각정,서울 성동구 금호동4가 1540,60.0,7,0.0,5.0,5.0,5.0,10,2661
15926,2208050001,a_a000149,송도센트럴파크,인천 연수구 송도동 24-5,90.0,7,0.0,5.0,4.0,5.0,08,1822
15929,2208270004,a_a001393,안녕인사동,서울 종로구 관훈동 155-2,30.0,4,0.0,5.0,5.0,5.0,08,2146
15931,2209250001,a_a003121,이케아 고양점,경기 고양시 덕양구 도내동 1003,240.0,4,1.0,5.0,4.0,4.0,09,2766
15932,2208200009,a_a000866,삼미분식,경기 이천시 관고동 10-10,60.0,4,0.0,5.0,5.0,5.0,08,1494
15936,2208230004,a_a000669,창덕궁,서울 종로구 와룡동 2-71,60.0,2,0.0,5.0,5.0,5.0,08,3084
15937,2210230004,a_a006410,물향기수목원,경기 오산시 수청동 332-4,120.0,1,0.0,5.0,5.0,5.0,10,1213
15943,2211120002,a_a017666,동춘서커스 상설공연장,경기 안산시 단원구 대부북동 1849-31,120.0,3,0.0,2.0,2.0,2.0,11,899
15950,2209030002,a_a001293,경복궁,서울 종로구 세종로 1-91,30.0,2,1.0,5.0,5.0,5.0,09,258
15951,2211100007,a_a017516,이마트트레이더스 고양점,경기 고양시 덕양구 동산동 370,60.0,4,1.0,5.0,5.0,5.0,11,2724
15952,2210270004,a_a012216,을지1막,서울 중구 을지로3가 320-11,180.0,4,1.0,5.0,5.0,5.0,10,2651
15957,2211020002,a_a015355,덕수궁,서울 중구 정동 5-1,30.0,2,0.0,5.0,5.0,5.0,11,829
15968,2209040006,a_a000701,송도 센트럴파크,,30.0,1,0.0,5.0,5.0,5.0,09,1814
15970,2209210004,a_a002722,수원팔색길 화성성곽길,경기 수원시 장안구 연무동,0.0,2,0.0,3.0,3.0,3.0,09,1892
15972,2210210008,a_a006664,인천차이나타운,인천 중구 북성동2가 14,30.0,2,0.0,5.0,5.0,5.0,10,2852
15974,2210310008,a_a011551,헬로apm,서울 중구 을지로6가 18-35,30.0,4,0.0,3.0,4.0,4.0,10,3622
15975,2211120004,a_a018078,안양예술공원,경기 안양시 만안구 석수동 240-18,150.0,1,0.0,5.0,5.0,5.0,11,2177
15976,2208310004,a_a000807,광화문광장 이순신 장군 동상,서울 종로구 세종로 1-68,0.0,2,0.0,5.0,5.0,5.0,08,417
15978,2210080003,a_a003300,더현대서울,서울 영등포구 여의도동 22,150.0,4,1.0,4.0,1.0,3.0,10,823
15979,2208130009,a_a000195,인왕산,서울 종로구 옥인동 산 3-39,60.0,7,0.0,3.0,5.0,5.0,08,2809
15980,2210080007,a_a005665,덕수궁,서울 중구 정동 5-1,30.0,2,1.0,4.0,4.0,4.0,10,829
15998,2208200007,a_a000973,소래습지생태공원,인천 남동구 논현동 1-55,90.0,1,0.0,4.0,4.0,3.0,08,1771
15999,2210010005,a_a002358,평택남부문예회관 대공연장,경기 평택시 비전동 847,30.0,3,0.0,4.0,4.0,4.0,10,3385
16001,2210220006,a_a006579,수원화성,경기 수원시 장안구 영화동 320-2,30.0,2,0.0,4.0,4.0,4.0,10,1894
16006,2210010006,a_a005059,롯데월드타워&롯데월드몰,서울 송파구 신천동 29,60.0,4,1.0,5.0,4.0,4.0,10,1064
16007,2210190002,a_a009651,자라섬,경기 가평군 가평읍 달전리 30,150.0,1,1.0,5.0,5.0,5.0,10,2900
16010,2210080006,a_a005665,국립현대미술관 서울관,서울 종로구 소격동 165-10,90.0,3,1.0,4.0,4.0,4.0,10,489
16011,2210230004,a_a005302,더현대서울,서울 영등포구 여의도동 22,60.0,4,0.0,5.0,5.0,5.0,10,823
16016,2210120006,a_a006700,은평한옥마을,서울 은평구 진관동 127-27,30.0,7,0.0,4.0,5.0,5.0,10,2647
16019,2210220004,a_a008047,테르메덴,경기 이천시 모가면 신갈리 360-4,150.0,5,0.0,4.0,4.0,4.0,10,3289
16022,2209210002,a_a002699,남이섬,강원 춘천시 남산면 방하리 197,210.0,1,0.0,4.0,3.0,4.0,09,644
16023,2210300006,a_a010193,자유공원,인천 중구 송학동1가 11-1,30.0,2,0.0,4.0,4.0,4.0,10,2909
16027,2210050005,a_a005749,창덕궁,서울 종로구 와룡동 2-71,30.0,2,0.0,4.0,3.0,3.0,10,3084
16036,2208180004,a_a000314,양주시립장욱진미술관,경기 양주시 장흥면 석현리 385-1,60.0,3,0.0,5.0,5.0,5.0,08,2233
16038,2211120004,a_a018082,킨텍스 제1전시장 4홀,경기 고양시 일산서구 대화동 2600,60.0,8,0.0,5.0,5.0,5.0,11,3261
16040,2208270003,a_a000357,잠실한강공원,서울 송파구 잠실동 1-1,30.0,1,1.0,5.0,5.0,5.0,08,2923
16041,2209240007,a_a002889,"연세로,홍익문고,독수리다방, 연세대,윤동주기녕관등",,60.0,2,0.0,5.0,5.0,5.0,09,2347
16042,2209250002,a_a001951,피아노폭포,경기 남양주시 화도읍 금남리 산 47-48,30.0,1,0.0,5.0,5.0,5.0,09,3460
16045,2210290003,a_a006280,솔찬공원,인천 연수구 송도동 12-8,30.0,1,0.0,5.0,5.0,4.0,10,1810
16049,2208290002,a_a000461,동궁과월지,경북 경주시 인왕동 506-1,90.0,2,0.0,2.0,4.0,3.0,08,866
16054,2209090010,a_a002230,양서농협 두물머리 로컬푸드직매장,경기 양평군 양서면 양수리 1161-5,30.0,4,0.0,4.0,4.0,4.0,09,2217
16060,2210290004,a_a005182,익선동한옥거리,서울 종로구 익선동,30.0,4,1.0,3.0,3.0,3.0,10,2790
16062,2208190009,a_a000034,월미도,인천 중구 북성동1가 산 1,30.0,4,0.0,2.0,1.0,1.0,08,2573
16064,2210010002,a_a003219,국립현대미술관 과천관,경기 과천시 막계동 산 48-3,60.0,3,1.0,5.0,4.0,4.0,10,487
16067,2210080003,a_a005828,아침고요수목원,경기 가평군 상면 행현리 623-3,120.0,1,0.0,5.0,5.0,5.0,10,2113
16073,2210310004,a_a010290,롯데월드,서울 송파구 잠실동 40-1,300.0,6,1.0,5.0,5.0,5.0,10,1054
16077,2208200002,a_a000928,퍼스트보드게임카페 구월점,인천 남동구 구월동 1466-1,120.0,13,0.0,5.0,5.0,5.0,08,3369
16078,2210150005,a_a007866,수원화성,경기 수원시 장안구 영화동 320-2,0.0,2,0.0,4.0,3.0,3.0,10,1894
16079,2210300003,a_a014171,위례스타필드 2층 토이플러스,,30.0,6,1.0,5.0,5.0,5.0,10,2600
16081,2208060002,a_a000018,산정호수둘레길,경기 포천시 영북면 산정리,60.0,7,0.0,4.0,4.0,3.0,08,1484
16083,2209040005,a_a000623,원마운트,경기 고양시 일산서구 대화동 2606,60.0,4,0.0,4.0,3.0,3.0,09,2559
16096,2210040006,a_a005674,코스트코 일산점,경기 고양시 일산동구 백석동 1312,60.0,4,0.0,4.0,4.0,4.0,10,3231
16097,2209180003,a_a001997,아이파크몰,서울 용산구 한강로3가 40-999,240.0,4,1.0,5.0,5.0,4.0,09,2105
16104,2210100004,a_a007167,포천5일장,경기 포천시 신읍동 31,60.0,8,0.0,5.0,5.0,5.0,10,3411
16106,2210290005,a_a011531,코스트코 하남점,경기 하남시 풍산동 609-1,30.0,4,1.0,5.0,5.0,5.0,10,3232
16107,2210220005,a_a009947,소래포구 해오름광장,인천 남동구 논현동 775,30.0,7,0.0,5.0,4.0,4.0,10,1776
16108,2209250005,a_a003082,펠리체가든,경기 용인시 처인구 남사읍 전궁리 347-3,60.0,4,0.0,3.0,3.0,3.0,09,3378
16109,2210230003,a_a010558,네이처스파,경기 파주시 동패동 1100-4,390.0,13,0.0,5.0,4.0,5.0,10,663
16119,2210030005,a_a005686,안산산업역사박물관,경기 안산시 단원구 초지동 667,60.0,2,0.0,4.0,4.0,4.0,10,2156
16123,2210290003,a_a012513,화성행궁,경기 수원시 팔달구 남창동 6-2,120.0,2,0.0,4.0,4.0,4.0,10,3752
16126,2210080007,a_a004957,애니플러스샵 서울1호점,서울 마포구 합정동 473,180.0,4,1.0,5.0,5.0,5.0,10,2204
16127,2210090001,a_a003300,서울식물원,서울 강서구 마곡동 727-256,90.0,6,0.0,4.0,4.0,3.0,10,1627
16129,2208200002,a_a000369,홈플러스 스페셜 시화점,경기 시흥시 정왕동 2166-4,60.0,4,1.0,4.0,4.0,4.0,08,3685
16131,2209240007,a_a002638,행리단길,,60.0,4,1.0,4.0,4.0,4.0,09,3589
16134,2210160004,a_a007759,부천자유시장,,30.0,4,1.0,5.0,5.0,5.0,10,1386
16136,2210010004,a_a003926,고삼저수지,경기 안성시 고삼면 봉산리,30.0,1,0.0,3.0,2.0,2.0,10,304
16142,2210040005,a_a004716,경복궁,서울 종로구 세종로 1-91,120.0,2,1.0,5.0,5.0,5.0,10,258
16143,2211030002,b_b011059,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,60.0,4,1.0,4.0,4.0,4.0,11,3650
16150,2209160008,a_a002192,가드너스,경기 파주시 탄현면 법흥리 1652-116,90.0,3,0.0,5.0,5.0,5.0,09,124
16157,2210220004,a_a006557,현대프리미엄아울렛 스페이스원,경기 남양주시 다산동 6141,30.0,4,1.0,5.0,5.0,5.0,10,3654
16158,2210300003,a_a007971,IFC몰,서울 영등포구 여의도동 23-1,60.0,4,0.0,5.0,5.0,5.0,10,68
16159,2209180008,a_a001673,구리둘레길 1코스,,30.0,7,0.0,3.0,3.0,3.0,09,432
16160,2210090002,a_a006384,시흥갯골생태공원,경기 시흥시 장곡동 724-32,30.0,1,0.0,4.0,5.0,5.0,10,2000
16164,2210030003,a_a002782,롯데월드타워&롯데월드몰,서울 송파구 신천동 29,30.0,4,1.0,5.0,5.0,5.0,10,1064
16166,2208300003,a_a000664,쉐라톤그랜드 인천호텔 6층 수영장,인천광역시 연수구 송도동,60.0,6,1.0,5.0,5.0,5.0,08,1937
16167,2210160007,a_a007363,담장옆에 국화꽃 안녕인사동점,서울 종로구 관훈동 155-2,30.0,4,0.0,3.0,2.0,3.0,10,749
16168,2210080002,a_a006806,롯데백화점 일산점,경기 고양시 일산동구 장항동 784,30.0,4,0.0,3.0,3.0,3.0,10,1028
16176,2209240011,a_a002726,지진옥외대피장소 옹달샘(어린이)공원,서울 마포구 망원동 408-3,60.0,1,0.0,4.0,3.0,2.0,09,3057
16182,2210310005,a_a013988,선유도공원,서울 영등포구 당산동 1,30.0,1,0.0,4.0,4.0,4.0,10,1705
16183,2210190002,a_a007597,파주출판도시,경기 파주시 문발동 524-3,60.0,3,1.0,4.0,4.0,5.0,10,3345
16185,2208200002,a_a001104,뉴코아아울렛 평택점,경기 평택시 비전동 830,30.0,4,0.0,3.0,3.0,3.0,08,721
16187,2209260003,a_a001676,국립중앙박물관,서울 용산구 용산동6가 168-6,60.0,2,1.0,4.0,4.0,4.0,09,478
16188,2211130002,a_a017992,고양어린이박물관,경기 고양시 덕양구 화정동 1003,90.0,2,0.0,5.0,5.0,5.0,11,318
16189,2210290008,a_a007496,올리브영 범계 타운,경기 안양시 동안구 호계동 1046-9,30.0,4,0.0,4.0,4.0,4.0,10,2470
16190,2210010002,a_a002471,동대문종합시장 먹거리장터,서울 종로구 종로6가 94-1,60.0,4,0.0,4.0,4.0,4.0,10,878
16191,2208230005,a_a001160,현대프리미엄아울렛 송도점,인천 연수구 송도동 168-1,180.0,4,0.0,4.0,3.0,3.0,08,3652
16193,2210010004,a_a005039,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,1.0,4.0,5.0,5.0,10,3752
16197,2210280004,a_a012433,임진각 평화누리,경기 파주시 문산읍 마정리 1316,120.0,2,0.0,4.0,3.0,4.0,10,2882
16204,2211120007,a_a018069,양주전통문화축제,경기 양주시 유양동 262,30.0,8,0.0,4.0,3.0,3.0,11,2234
16209,2210150003,a_a006043,스타필드 고양,경기 고양시 덕양구 동산동 370,150.0,4,1.0,4.0,4.0,4.0,10,1966
16210,2210090012,a_a006656,에버랜드 애니멀원더스테이지,경기 용인시 처인구 포곡읍 전대리 310,30.0,6,0.0,5.0,5.0,5.0,10,2274
16211,2210150004,a_a008247,교보문고 강남점,서울 서초구 서초동 1303-22,60.0,3,1.0,4.0,4.0,4.0,10,424
16214,2210090007,a_a003109,T팩토리,서울 마포구 동교동 162-5,30.0,3,0.0,5.0,5.0,5.0,10,105
16217,2210150003,a_a006619,자유공원,,0.0,7,0.0,5.0,5.0,5.0,10,2909
16218,2210230001,a_a010365,어천저수지,경기 화성시 매송면 어천리,90.0,1,1.0,4.0,5.0,5.0,10,2253
16219,2210160004,a_a005614,스타필드 코엑스몰,서울 강남구 삼성동 159-9,150.0,4,1.0,5.0,5.0,5.0,10,1970
