,Unnamed: 0,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION,RATING,지역 문화예술/공연/전시시설 관람,쇼핑,SNS 인생샷 여행,호캉스 여행,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,유흥/오락(나이트라이프),드라마 촬영지 방문,Well-ness 여행,신규 여행지 발굴,친환경 여행(플로깅 여행),시티투어,지역 축제/이벤트 참가,"야외 스포츠, 레포츠 활동",인플루언서 따라하기 여행,캠핑,온천/스파,교육/체험 프로그램 참가,종교/성지 순례,반려동물 동반 여행
68,68,2324,a_a000949,a000949,여의도한강공원,서울 영등포구 여의도동 85,120.0,1,0.0,3.0,2.0,3.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,1349,a_a000949,a000949,보신각터,서울 종로구 관철동 45-5,30.0,2,0.0,3.0,3.0,3.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,2256,a_a000949,a000949,언더스탠드에비뉴,0,30.0,4,0.0,2.0,2.0,2.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,414,a_a000949,a000949,광화문,서울 종로구 세종로 1-58,60.0,2,0.0,4.0,4.0,4.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,13.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,3124,a_a000949,a000949,청계천,서울 종로구 서린동 148,30.0,7,0.0,4.0,4.0,4.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,13.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,1616,a_a000949,a000949,서울숲공원 가족마당 무신사 패선 전시회,0,120.0,3,0.0,5.0,5.0,5.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,16.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,1610,a_a000949,a000949,서울숲,서울 성동구 성수동1가 678-1,30.0,1,0.0,3.0,3.0,3.0,9,A01,대중교통 등,3,2,2,6,6,6,3.0,0.0,0.0,1;3;7;,1;3;7;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,1461,a_a007960,a007960,빈티지패션팩토리 용인본점,경기 용인시 처인구 모현읍 일산리 48-4,30.0,4,0.0,3.0,2.0,2.0,10,A03,0,4,2,6,2,2,5,1.0,0.0,0.0,9;,9;,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,1354,a_a007960,a007960,보정동카페거리,경기 용인시 기흥구 보정동 1344,150.0,4,0.0,5.0,5.0,5.0,10,A03,0,4,2,6,2,2,5,1.0,0.0,0.0,9;,9;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,2265,a_a003441,a003441,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,120.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,2268,a_a003441,a003441,에버랜드 로스트밸리,경기 용인시 처인구 포곡읍 전대리 482,60.0,6,1.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,2276,a_a003441,a003441,에버랜드 정문,경기 용인시 처인구 포곡읍 유운리 551-11,60.0,6,0.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,2273,a_a003441,a003441,에버랜드 아마존익스프레스,경기 용인시 처인구 포곡읍 전대리 506,90.0,6,0.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,606,a_a003441,a003441,난지한강공원,서울 마포구 상암동 495-72,60.0,1,1.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,2270,a_a003441,a003441,에버랜드 매직타임레스토랑,경기 용인시 처인구 포곡읍 전대리 546-118,60.0,6,0.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,1966,a_a003441,a003441,스타필드 고양,경기 고양시 덕양구 동산동 370,210.0,4,1.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,2266,a_a003441,a003441,에버랜드 T익스프레스,경기 용인시 처인구 포곡읍 전대리 310,30.0,6,1.0,5.0,4.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,15.7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,3405,a_a003441,a003441,포메인 에버랜드직영점,경기 용인시 처인구 포곡읍 전대리 310,60.0,6,0.0,5.0,5.0,5.0,10,A03,자가용,3,1,7,2,7,7,3.0,0.0,0.0,1;2;3;5;6;,1;2;3;5;6;,16.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,2324,a_a014835,a014835,여의도한강공원,서울 영등포구 여의도동 85,90.0,1,0.0,4.0,3.0,4.0,11,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,1148,a_a014835,a014835,명동거리,서울 중구 명동2가,60.0,4,1.0,3.0,3.0,3.0,10,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,636,a_a014835,a014835,남산타워,0,60.0,13,0.0,3.0,3.0,3.0,10,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,2776,a_a014835,a014835,"이태원거리, 롯데월드타워몰",서울 용산구 이태원동 119-23,30.0,4,1.0,1.0,1.0,1.0,10,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,1054,a_a014835,a014835,롯데월드,서울 송파구 잠실동 40-1,120.0,6,1.0,3.0,3.0,3.0,10,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,701,a_a014835,a014835,논현먹자골목,0,30.0,4,1.0,4.0,5.0,5.0,10,A01,자가용,4,4,1,4,7,4,2.0,0.0,0.0,2;4;6;7;9;,2;4;6;7;9;,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,3347,a_a001321,a001321,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,240.0,4,0.0,4.0,4.0,4.0,8,A03,자가용,2,2,2,5,2,6,2.0,0.0,0.0,1;28;,1;28;,13.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,3621,a_a001321,a001321,헤이리예술마을,경기 파주시 탄현면 법흥리 1652-239,60.0,7,0.0,5.0,5.0,4.0,8,A03,자가용,2,2,2,5,2,6,2.0,0.0,0.0,1;28;,1;28;,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,2059,a_a001321,a001321,심학산둘레길,경기 파주시 동패동 산 284-10,60.0,7,0.0,4.0,4.0,4.0,8,A03,자가용,2,2,2,5,2,6,2.0,0.0,0.0,1;28;,1;28;,13.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,911,a_a001382,a001382,두물머리,경기 양평군 양서면 양수리,120.0,1,0.0,4.0,4.0,4.0,8,A03,자가용,4,4,3,4,5,5,2.0,0.0,0.0,22;,22;,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,270,a_a008269,a008269,경의선책거리,서울 마포구 동교동 190-1,30.0,4,0.0,4.0,4.0,4.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,13.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,886,a_a008269,a008269,"동묘공원, 동대문역사문화공원 가는길",0,30.0,1,0.0,4.0,3.0,3.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,75,a_a008269,a008269,KT&G상상마당 홍대,서울 마포구 서교동 367-5,30.0,3,0.0,4.0,3.0,4.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,2471,a_a008269,a008269,올리브영 신촌타운점,서울 서대문구 창천동 18-30,0.0,4,0.0,4.0,3.0,1.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,2287,a_a008269,a008269,에이랜드 홍대점,서울 마포구 서교동 357-5,30.0,4,0.0,4.0,3.0,4.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,3124,a_a008269,a008269,청계천,서울 종로구 서린동 148,60.0,7,0.0,4.0,3.0,3.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,712,a_a008269,a008269,뉴뉴,서울 중구 신당동 204-1,30.0,4,0.0,4.0,3.0,2.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,2286,a_a008269,a008269,에이랜드 잠실점,서울 송파구 신천동 29,30.0,4,0.0,4.0,3.0,2.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,3470,a_a008269,a008269,필름포럼,서울 서대문구 대신동 85-1,120.0,3,0.0,4.0,4.0,5.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,14.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,632,a_a008269,a008269,남산서울타워,서울 용산구 용산동2가 산 1-3,90.0,7,1.0,4.0,4.0,5.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,14.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,426,a_a008269,a008269,교보문고 광화문점,서울 종로구 세종로 119,60.0,4,0.0,4.0,3.0,4.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,1061,a_a008269,a008269,롯데월드타워,서울 송파구 신천동 29,90.0,13,1.0,4.0,3.0,3.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,2288,a_a008269,a008269,에이에이플레이스,서울 마포구 동교동 163-20,30.0,4,0.0,4.0,3.0,3.0,10,A01,대중교통 등,6,2,2,2,6,5,1.0,0.0,0.0,1;4;22;6;24;27;,1;4;22;6;24;27;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,2637,a_a014022,a014022,율동공원,경기 성남시 분당구 율동 318,180.0,1,1.0,5.0,5.0,5.0,10,A01,자가용,1,1,4,5,2,6,1.0,0.0,0.0,1;5;6;7;9;,1;5;6;7;9;,16.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,823,a_a014022,a014022,더현대서울,서울 영등포구 여의도동 22,180.0,4,0.0,5.0,5.0,5.0,10,A01,자가용,1,1,4,5,2,6,1.0,0.0,0.0,1;5;6;7;9;,1;5;6;7;9;,16.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,1120,a_a000567,a000567,망원한강공원,서울 마포구 망원동 205-4,30.0,1,0.0,4.0,4.0,4.0,9,A03,대중교통 등,4,2,2,4,2,7,2.0,0.0,0.0,10;23;,10;23;,13.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,112,575,a_a000567,a000567,나라셀라 롯데백화점 잠실점,0,0.0,4,0.0,4.0,4.0,3.0,9,A03,대중교통 등,4,2,2,4,2,7,2.0,0.0,0.0,10;23;,10;23;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,2441,a_a004296,a004296,오이도 빨강등대,경기 시흥시 정왕동 2043,30.0,7,0.0,4.0,4.0,4.0,10,A02,0,1,2,2,3,1,4,2.0,0.0,0.0,21;24;6;,21;24;6;,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114,2003,a_a004296,a004296,시흥오이도박물관,경기 시흥시 정왕동 2202-6,30.0,2,0.0,4.0,4.0,4.0,10,A02,0,1,2,2,3,1,4,2.0,0.0,0.0,21;24;6;,21;24;6;,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,3113,a_a004263,a004263,철원한탄강 주상절리길,강원 철원군 갈말읍 군탄리 산 78-2,150.0,1,0.0,4.0,4.0,4.0,10,A03,자가용,1,2,6,6,6,6,3.0,1.0,0.0,1;11;2;21;27;,1;11;2;21;27;,13.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,116,2885,a_a004263,a004263,임진각관광지,경기 파주시 문산읍 마정리 1198-1,540.0,3,0.0,4.0,4.0,4.0,10,A03,자가용,1,2,6,6,6,6,3.0,1.0,0.0,1;11;2;21;27;,1;11;2;21;27;,13.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,117,306,a_a004263,a004263,고석정꽃밭,강원 철원군 동송읍 장흥리 10-2,210.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,1,2,6,6,6,6,3.0,1.0,0.0,1;11;2;21;27;,1;11;2;21;27;,16.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,118,2438,a_a011900,a011900,오이도,경기 시흥시 정왕동 1073,60.0,1,1.0,4.0,5.0,4.0,11,A03,자가용,4,4,4,4,4,4,1.0,0.0,0.0,3;5;,3;5;,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,2453,a_a011900,a011900,옥구공원,경기 시흥시 정왕동 2138,150.0,1,1.0,5.0,5.0,5.0,11,A03,자가용,4,4,4,4,4,4,1.0,0.0,0.0,3;5;,3;5;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120,1529,a_a011900,a011900,생명의나무전망대+빨간등대,경기 시흥시 정왕동 2043,60.0,1,1.0,5.0,5.0,5.0,11,A03,자가용,4,4,4,4,4,4,1.0,0.0,0.0,3;5;,3;5;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,121,2995,a_a002193,a002193,제이드가든수목원,강원 춘천시 남산면 서천리 산 111,210.0,1,0.0,5.0,4.0,5.0,9,A03,자가용,3,1,6,3,2,6,3.0,0.0,0.0,1;12;2;28;4;,1;12;2;28;4;,15.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,3170,a_a002193,a002193,춘천삼악산호수케이블카,강원 춘천시 삼천동 392-10,120.0,6,0.0,5.0,5.0,5.0,9,A03,자가용,3,1,6,3,2,6,3.0,0.0,0.0,1;12;2;28;4;,1;12;2;28;4;,16.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,2003,a_a001256,a001256,시흥오이도박물관,경기 시흥시 정왕동 2202-6,120.0,2,0.0,5.0,5.0,5.0,8,A03,자가용,4,1,4,7,1,7,2.0,0.0,0.0,10;11;3;6;8;,10;11;3;6;8;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
124,124,899,a_a001256,a001256,동춘서커스 상설공연장,경기 안산시 단원구 대부북동 1849-31,90.0,3,0.0,5.0,5.0,5.0,8,A03,자가용,4,1,4,7,1,7,2.0,0.0,0.0,10;11;3;6;8;,10;11;3;6;8;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
125,125,1012,a_a000056,a000056,롯데몰 수원점,경기 수원시 권선구 서둔동 296-77,60.0,4,0.0,4.0,4.0,4.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,13.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,126,22,a_a000056,a000056,AK플라자 AKTown점,경기 수원시 팔달구 매산로1가 18,60.0,4,0.0,4.0,3.0,3.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,1894,a_a000056,a000056,수원화성,경기 수원시 장안구 영화동 320-2,60.0,2,0.0,5.0,5.0,5.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,16.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,1295,a_a000056,a000056,방화수류정,경기 수원시 팔달구 매향동 151,30.0,2,0.0,5.0,5.0,5.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,16.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,3787,a_a000056,a000056,효원공원 월화원,경기 수원시 팔달구 인계동 1117,60.0,1,0.0,5.0,4.0,4.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,14.7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130,3586,a_a000056,a000056,행궁동벽화마을,경기 수원시 팔달구 북수동,60.0,7,0.0,4.0,5.0,5.0,8,A03,대중교통 등,6,3,4,4,2,2,1.0,0.0,0.0,1;2;3;4;5;,1;,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131,2935,a_a000012,a000012,장안공원 화서문,경기 수원시 팔달구 장안동 331,0.0,2,0.0,4.0,4.0,4.0,8,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;,13.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,132,2117,a_a000012,a000012,아쿠아플라넷 광교,경기 수원시 영통구 하동 871,60.0,6,0.0,2.0,2.0,2.0,8,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133,1883,a_a000012,a000012,수원전통문화관 예절교육관,경기 수원시 팔달구 장안동 33-4,0.0,3,0.0,2.0,2.0,2.0,8,A03,대중교통 등,3,1,3,4,1,5,1.0,0.0,0.0,22;23;26;3;6;,3;,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
